id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
INET_LG_15;Huelva;['INET_LG_15', 'GIE_LG_4'];['INET_N_698'];37.2583;-6.9508;ES;None;{'GCV_mean_kWh_per_m3': 11.65, 'end_year': None, 'entsog_id': 312, 'exact': 3, 'from_TSO': 'Enagas', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 33.06129727269546, 'max_vessel_size_M_m3': 101.26559999999999, 'max_workingGas_M_m3': 360.84776000000005, 'median_cap_store2pipe_M_m3_per_d': 33.06129727269546, 'nuts_id_1': 'ES6', 'nuts_id_2': 'ES61', 'nuts_id_3': 'ES615', 'start_year': 1988, 'to_TSO': 'Enagas'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_16;Isle Of Grain;['INET_LG_16', 'GIE_LG_11'];['INET_N_745'];51.45;0.711;GB;Isle_of_Grain Kent;{'GCV_mean_kWh_per_m3': 11.0, 'end_year': None, 'entsog_id': 302, 'exact': 3, 'from_TSO': 'Grain LNG', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 56.65640086113858, 'max_vessel_size_M_m3': 154.76, 'max_workingGas_M_m3': 599.4176000000001, 'median_cap_store2pipe_M_m3_per_d': 56.65640086113858, 'nuts_id_1': 'UKJ', 'nuts_id_2': 'UKJ4', 'nuts_id_3': 'UKJ41', 'start_year': 2020, 'to_TSO': 'National Grid Gas'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_17;Klaipeda;['INET_LG_17', 'GIE_LG_17'];['INET_N_848'];55.7253;21.101954;LT;None;{'GCV_mean_kWh_per_m3': 11.7115, 'end_year': None, 'entsog_id': 319, 'exact': 3, 'from_TSO': 'AB Klaipedos Nafta', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 11.040960105703247, 'max_vessel_size_M_m3': 93.44, 'max_workingGas_M_m3': 97.56888, 'median_cap_store2pipe_M_m3_per_d': 11.040960105703247, 'nuts_id_1': 'LT0', 'nuts_id_2': 'LT02', 'nuts_id_3': 'LT023', 'start_year': 2014, 'to_TSO': 'Amber Grid'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_19;Montoir De Bretagne;['INET_LG_19', 'GIE_LG_8'];['INET_N_1100'];47.32;-2.14;FR;None;{'GCV_mean_kWh_per_m3': 11.93, 'end_year': None, 'entsog_id': 304, 'exact': 3, 'from_TSO': 'Elengy', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 30.369238474014033, 'max_vessel_size_M_m3': 155.928, 'max_workingGas_M_m3': 210.23999999999998, 'median_cap_store2pipe_M_m3_per_d': 29.647837096589598, 'nuts_id_1': 'FRG', 'nuts_id_2': 'FRG0', 'nuts_id_3': 'FRG01', 'start_year': 1980, 'to_TSO': 'GRTgaz'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_20;Mugardos;['INET_LG_20', 'GIE_LG_6'];['INET_N_1113'];43.4578;-8.253;ES;None;{'GCV_mean_kWh_per_m3': 11.63, 'end_year': None, 'entsog_id': 313, 'exact': 3, 'from_TSO': 'Reganosa', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 10.13480959503597, 'max_vessel_size_M_m3': 155.344, 'max_workingGas_M_m3': 175.2, 'median_cap_store2pipe_M_m3_per_d': 10.13480959503597, 'nuts_id_1': 'ES1', 'nuts_id_2': 'ES11', 'nuts_id_3': 'ES111', 'start_year': 2007, 'to_TSO': 'Reganosa'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_21;Tallinn;['INET_LG_21'];['N_757_M_LMGN'];59.40666;25.04241;EE;Tallinn;{'GCV_mean_kWh_per_m3': 11.650000000000004, 'end_year': None, 'entsog_id': None, 'exact': 3, 'from_TSO': None, 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 10.95890410958904, 'max_vessel_size_M_m3': -2629.4323022321946, 'max_workingGas_M_m3': 2.323152, 'median_cap_store2pipe_M_m3_per_d': 9.578134445771123, 'nuts_id_1': 'EE0', 'nuts_id_2': 'EE00', 'nuts_id_3': 'EE001', 'start_year': 2019, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 0.20600000000000035, 'end_year': None, 'entsog_id': None, 'exact': 0, 'from_TSO': None, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 15.922878375776463, 'max_workingGas_M_m3': 0.0, 'median_cap_store2pipe_M_m3_per_d': 1.8850984035611922, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 'Median(GCV_mean_kWh_per_m3)', 'end_year': None, 'entsog_id': None, 'exact': 'make_Attrib(const)', 'from_TSO': None, 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'OneOver(max_workingGas_M_m3, Pipe_pipe_class_EMap)', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'Lasso(max_cap_store2pipe_M_m3_per_d, max_workingGas_M_m3)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': None};{}
INET_LG_22;Teesside;['INET_LG_22'];['INET_N_1617'];54.575519;-1.127558;GB;None;{'GCV_mean_kWh_per_m3': 11.0, 'end_year': None, 'entsog_id': 301, 'exact': 3, 'from_TSO': 'multiple_TSOs', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 11.718181819178081, 'max_vessel_size_M_m3': 155.05200000000005, 'max_workingGas_M_m3': 175.1999999999999, 'median_cap_store2pipe_M_m3_per_d': 11.724713467353904, 'nuts_id_1': 'UKC', 'nuts_id_2': 'UKC1', 'nuts_id_3': 'UKC12', 'start_year': None, 'to_TSO': 'National Grid Gas'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 23.349381818181815, 'max_workingGas_M_m3': 121.00956324999996, 'median_cap_store2pipe_M_m3_per_d': 1.9256475160530093, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': None, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'Median(max_vessel_size_M_m3)', 'max_workingGas_M_m3': 'Median(max_workingGas_M_m3)', 'median_cap_store2pipe_M_m3_per_d': 'Lasso(max_cap_store2pipe_M_m3_per_d)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': None, 'to_TSO': 'raw'};{}
INET_LG_24;Paldiski;['INET_LG_24'];['INET_N_1226'];59.38445;24.07494;EE;None;{'GCV_mean_kWh_per_m3': 11.650000000000004, 'end_year': None, 'entsog_id': None, 'exact': 3, 'from_TSO': None, 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 6.8493150684931505, 'max_vessel_size_M_m3': 104.04429419400462, 'max_workingGas_M_m3': 93.442336, 'median_cap_store2pipe_M_m3_per_d': 7.516707044181764, 'nuts_id_1': 'EE0', 'nuts_id_2': 'EE00', 'nuts_id_3': 'EE001', 'start_year': 2025, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 0.20600000000000035, 'end_year': None, 'entsog_id': None, 'exact': 0, 'from_TSO': None, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 15.922878375776463, 'max_workingGas_M_m3': 0.0, 'median_cap_store2pipe_M_m3_per_d': 1.8850984035611922, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 'Median(GCV_mean_kWh_per_m3)', 'end_year': None, 'entsog_id': None, 'exact': 'make_Attrib(const)', 'from_TSO': None, 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'OneOver(max_workingGas_M_m3, Pipe_pipe_class_EMap)', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'Lasso(max_cap_store2pipe_M_m3_per_d, max_workingGas_M_m3)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': None};{}
INET_LG_25;Panigaglia;['INET_LG_25', 'GIE_LG_14'];['INET_N_1232'];44.073876;9.830632;IT;None;{'GCV_mean_kWh_per_m3': 11.944, 'end_year': None, 'entsog_id': 306, 'exact': 3, 'from_TSO': 'GNL Italia', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 10.513105439295124, 'max_vessel_size_M_m3': 40.88, 'max_workingGas_M_m3': 46.72, 'median_cap_store2pipe_M_m3_per_d': 10.513105439295124, 'nuts_id_1': 'ITC', 'nuts_id_2': 'ITC3', 'nuts_id_3': 'ITC34', 'start_year': 1971, 'to_TSO': 'Snam Rete Gas'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_26;Pori;['INET_LG_26'];['INET_N_1288'];61.63817;21.39881;FI;None;{'GCV_mean_kWh_per_m3': 11.650000000000004, 'end_year': None, 'entsog_id': None, 'exact': 3, 'from_TSO': None, 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 19.378464535200514, 'max_vessel_size_M_m3': -224.65286716621233, 'max_workingGas_M_m3': 16.649256, 'median_cap_store2pipe_M_m3_per_d': 23.933810332721663, 'nuts_id_1': 'FI1', 'nuts_id_2': 'FI19', 'nuts_id_3': 'FI196', 'start_year': None, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 0.20600000000000035, 'end_year': None, 'entsog_id': None, 'exact': 0, 'from_TSO': None, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 13.44336510686693, 'max_vessel_size_M_m3': 15.922878375776463, 'max_workingGas_M_m3': 0.0, 'median_cap_store2pipe_M_m3_per_d': 12.717778429326387, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': None, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 'Median(GCV_mean_kWh_per_m3)', 'end_year': None, 'entsog_id': None, 'exact': 'make_Attrib(const)', 'from_TSO': None, 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'Median(max_cap_store2pipe_M_m3_per_d)', 'max_vessel_size_M_m3': 'OneOver(max_workingGas_M_m3, Pipe_pipe_class_EMap)', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'Median(median_cap_store2pipe_M_m3_per_d)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': None, 'to_TSO': None};{}
INET_LG_27;Revithoussa;['INET_LG_27', 'GIE_LG_13'];['INET_N_1352'];37.96;23.4023;EL;Greece;{'GCV_mean_kWh_per_m3': 11.994, 'end_year': None, 'entsog_id': 308, 'exact': 3, 'from_TSO': 'DESFA', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 23.74466241059208, 'max_vessel_size_M_m3': 151.84, 'max_workingGas_M_m3': 131.4, 'median_cap_store2pipe_M_m3_per_d': 18.079022324478228, 'nuts_id_1': 'EL3', 'nuts_id_2': 'EL30', 'nuts_id_3': 'EL307', 'start_year': 2000, 'to_TSO': 'DESFA'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_28;Riga;['INET_LG_28'];['INET_N_1357'];56.9904;24.1788;LV;None;{'GCV_mean_kWh_per_m3': 11.650000000000004, 'end_year': None, 'entsog_id': None, 'exact': 3, 'from_TSO': None, 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 13.698630136986301, 'max_vessel_size_M_m3': 104.15180130378569, 'max_workingGas_M_m3': 104.47055574307382, 'median_cap_store2pipe_M_m3_per_d': 13.564034318303944, 'nuts_id_1': 'LV0', 'nuts_id_2': 'LV00', 'nuts_id_3': 'LV006', 'start_year': 2019, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 0.20600000000000035, 'end_year': None, 'entsog_id': None, 'exact': 0, 'from_TSO': None, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 15.922878375776463, 'max_workingGas_M_m3': 8.246437546107554, 'median_cap_store2pipe_M_m3_per_d': 1.9256475160530093, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 'Median(GCV_mean_kWh_per_m3)', 'end_year': None, 'entsog_id': None, 'exact': 'make_Attrib(const)', 'from_TSO': None, 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'OneOver(max_workingGas_M_m3, Pipe_pipe_class_EMap)', 'max_workingGas_M_m3': 'Squared(max_cap_store2pipe_M_m3_per_d, Pipe_max_cap_M_m3_per_d)', 'median_cap_store2pipe_M_m3_per_d': 'Lasso(max_cap_store2pipe_M_m3_per_d)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': None};{}
INET_LG_29;Sagunto;['INET_LG_29', 'GIE_LG_5'];['INET_N_1410'];39.6426;-0.2344;ES;None;{'GCV_mean_kWh_per_m3': 11.63, 'end_year': None, 'entsog_id': 310, 'exact': 3, 'from_TSO': 'Saggas', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 24.48365894356346, 'max_vessel_size_M_m3': 155.928, 'max_workingGas_M_m3': 349.48895999999996, 'median_cap_store2pipe_M_m3_per_d': 24.48365894356346, 'nuts_id_1': 'ES5', 'nuts_id_2': 'ES52', 'nuts_id_3': 'ES523', 'start_year': 2006, 'to_TSO': 'Enagas'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_30;Sines;['INET_LG_30', 'GIE_LG_20'];['N_80_M_LMGN'];37.94417;-8.79009;PT;None;{'GCV_mean_kWh_per_m3': 11.9, 'end_year': None, 'entsog_id': 315, 'exact': 3, 'from_TSO': 'REN Atlantico', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 17.59515554693745, 'max_vessel_size_M_m3': 126.14399999999999, 'max_workingGas_M_m3': 227.76000000000002, 'median_cap_store2pipe_M_m3_per_d': 16.9617299472477, 'nuts_id_1': 'PT1', 'nuts_id_2': 'PT18', 'nuts_id_3': 'PT181', 'start_year': 2003, 'to_TSO': 'REN Gasodutos'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
INET_LG_31;South Hook;['INET_LG_31', 'GIE_LG_12'];['INET_N_1528'];51.713781;-5.078012;GB;Milford HavenSouth Wales;{'GCV_mean_kWh_per_m3': 11.650000000000004, 'end_year': None, 'entsog_id': None, 'exact': 3, 'from_TSO': None, 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 57.1842555275467, 'max_vessel_size_M_m3': 146.0, 'max_workingGas_M_m3': 438.98112000000003, 'median_cap_store2pipe_M_m3_per_d': 57.1842555275467, 'nuts_id_1': 'UKL', 'nuts_id_2': 'UKL1', 'nuts_id_3': 'UKL14', 'start_year': 2009, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 0.20600000000000035, 'end_year': None, 'entsog_id': None, 'exact': 0, 'from_TSO': None, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0, 'median_cap_store2pipe_M_m3_per_d': 0.0, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': None};{'GCV_mean_kWh_per_m3': 'Median(GCV_mean_kWh_per_m3)', 'end_year': None, 'entsog_id': None, 'exact': 'make_Attrib(const)', 'from_TSO': None, 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'raw', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': None};{}
INET_LG_32;Swinoujscie;['INET_LG_32'];['INET_N_1587'];53.909167;14.294722;PL;None;{'GCV_mean_kWh_per_m3': 11.55, 'end_year': None, 'entsog_id': 321, 'exact': 3, 'from_TSO': 'Polskie LNG', 'is_H_gas': 1, 'max_cap_store2pipe_M_m3_per_d': 13.679653679452056, 'max_vessel_size_M_m3': 126.14399999999999, 'max_workingGas_M_m3': 280.32, 'median_cap_store2pipe_M_m3_per_d': 15.652407115715972, 'nuts_id_1': 'PL4', 'nuts_id_2': 'PL42', 'nuts_id_3': 'PL428', 'start_year': 2020, 'to_TSO': 'GAZ-SYSTEM'};{'GCV_mean_kWh_per_m3': 0, 'end_year': None, 'entsog_id': 0, 'exact': 0, 'from_TSO': 0, 'is_H_gas': 0.5, 'max_cap_store2pipe_M_m3_per_d': 0.0, 'max_vessel_size_M_m3': 0.0, 'max_workingGas_M_m3': 0.0, 'median_cap_store2pipe_M_m3_per_d': 1.8850984035611922, 'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0, 'start_year': 0, 'to_TSO': 0};{'GCV_mean_kWh_per_m3': 'raw', 'end_year': None, 'entsog_id': 'raw', 'exact': 'make_Attrib(const)', 'from_TSO': 'raw', 'is_H_gas': 'make_Attrib(const)', 'max_cap_store2pipe_M_m3_per_d': 'raw', 'max_vessel_size_M_m3': 'raw', 'max_workingGas_M_m3': 'raw', 'median_cap_store2pipe_M_m3_per_d': 'Lasso(max_cap_store2pipe_M_m3_per_d, max_workingGas_M_m3)', 'nuts_id_1': 'make_Attrib(const)', 'nuts_id_2': 'make_Attrib(const)', 'nuts_id_3': 'make_Attrib(const)', 'start_year': 'raw', 'to_TSO': 'raw'};{}
