id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
N_1239_S_LMGN;None;['N_1239_S_LMGN'];['N_1239_S_LMGN'];47.53256;12.20574;AT;None;{'nuts_id_1': 'AT3', 'nuts_id_2': 'AT33', 'nuts_id_3': 'AT335'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_8973__S_LMGN;None;['SEQ_8973__S_LMGN'];['SEQ_8973__S_LMGN'];47.6481;12.22717;AT;None;{'nuts_id_1': 'AT3', 'nuts_id_2': 'AT33', 'nuts_id_3': 'AT335'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15475_p;None;['SEQ_15475_p'];['SEQ_15475_p'];48.11427;15.5448;AT;None;{'nuts_id_1': 'AT1', 'nuts_id_2': 'AT12', 'nuts_id_3': 'AT123'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_1390;None;['NutsCons_1390'];['NutsCons_1390'];47.208648;23.204178;RO;None;{'nuts_id_1': 'RO1', 'nuts_id_2': 'RO11', 'nuts_id_3': 'RO116'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1246_S_LMGN;None;['N_1246_S_LMGN'];['N_1246_S_LMGN'];45.89257;17.08768;HR;None;{'nuts_id_1': 'HR0', 'nuts_id_2': 'HR04', 'nuts_id_3': 'HR047'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15480_p;None;['SEQ_15480_p'];['SEQ_15480_p'];45.85727;16.84456;HR;None;{'nuts_id_1': 'HR0', 'nuts_id_2': 'HR04', 'nuts_id_3': 'HR047'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1247_S_LMGN;None;['N_1247_S_LMGN'];['N_1247_S_LMGN'];45.8461;16.66144;HR;None;{'nuts_id_1': 'HR0', 'nuts_id_2': 'HR04', 'nuts_id_3': 'HR042'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1260_S_LMGN;None;['N_1260_S_LMGN'];['N_1260_S_LMGN'];50.64922;17.47204;PL;None;{'nuts_id_1': 'PL5', 'nuts_id_2': 'PL52', 'nuts_id_3': 'PL523'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1787_S_LMGN;None;['N_1787_S_LMGN'];['N_1787_S_LMGN'];51.17169;16.86213;PL;None;{'nuts_id_1': 'PL5', 'nuts_id_2': 'PL51', 'nuts_id_3': 'PL514'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1268_S_LMGN;None;['N_1268_S_LMGN'];['N_1268_S_LMGN'];55.7508;24.54501;LT;None;{'nuts_id_1': 'LT0', 'nuts_id_2': 'LT02', 'nuts_id_3': 'LT025'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
